County,AQI_records_21,Good_21,Moderate_21,Unhealthy_sens_21,Unhealthy_21,Very_unhealthy_21,Hazardous_21,Max_AQI_21,90th_Percentile_AQI_21,Median_AQI_21,CO_21,NO2_21,O3_21,PM2.5_21,PM10_21
Imperial,365,84,252,22,4,1,2,436,97,60,0,0,134,126,105
Inyo,365,100,222,25,12,3,3,558,115,61,0,0,152,185,28
Kern,365,35,202,97,29,1,1,314,147,84,0,0,151,199,15
Kings,365,84,230,40,10,0,1,685,109,64,0,0,119,168,78
Lake,356,348,7,0,1,0,0,157,43,33,0,0,335,19,2
Los Angeles,365,9,259,70,26,1,0,281,143,79,0,13,148,199,5
Madera,365,133,197,28,7,0,0,194,100,58,0,0,210,131,24
Marin,365,267,98,0,0,0,0,88,60,38,0,2,149,214,0
Mariposa,365,193,140,25,7,0,0,162,97,49,0,0,292,73,0
Mendocino,365,210,147,6,2,0,0,185,69,46,0,0,76,289,0
Merced,365,155,177,31,2,0,0,166,100,54,0,0,210,151,4
Mono,364,260,78,12,11,0,3,2971,84,27,0,0,0,241,123
Monterey,365,261,104,0,0,0,0,80,57,41,0,0,161,194,10
Napa,140,108,32,0,0,0,0,77,56,41,1,0,74,65,0
Nevada,365,183,129,34,13,4,2,326,115,50,0,0,208,157,0
Orange,365,109,238,18,0,0,0,148,87,55,0,5,124,232,4
Placer,365,130,187,30,9,6,3,692,115,58,0,0,220,144,1
Plumas,365,97,184,37,24,16,7,654,170,67,0,0,0,365,0
Riverside,365,19,210,89,44,2,1,329,158,89,0,0,191,127,47
Sacramento,365,146,183,30,4,1,1,381,100,55,0,0,195,166,4
San Benito,365,295,70,0,0,0,0,100,55,41,0,0,280,79,6
San Bernardino,365,17,202,73,61,11,1,486,172,87,0,7,191,155,12
San Diego,365,52,297,16,0,0,0,133,90,67,0,0,163,199,3
San Francisco,365,255,110,0,0,0,0,86,60,39,0,8,162,195,0
San Joaquin,365,140,209,15,1,0,0,153,84,55,0,0,114,231,20
San Luis Obispo,365,154,203,8,0,0,0,133,77,53,0,0,190,167,8
San Mateo,365,290,75,0,0,0,0,90,56,36,0,3,199,163,0
Santa Barbara,365,240,124,1,0,0,0,101,60,44,0,0,180,184,1
Santa Clara,365,147,211,7,0,0,0,147,72,53,0,0,90,275,0
Santa Cruz,365,298,67,0,0,0,0,80,54,37,0,0,187,178,0
Shasta,365,253,95,13,4,0,0,186,84,44,0,0,344,20,1
Siskiyou,364,237,96,7,21,3,0,210,86,43,0,0,178,186,0
Solano,365,215,147,3,0,0,0,126,66,44,0,0,172,193,0
Sonoma,365,283,82,0,0,0,0,89,57,37,0,0,156,203,6
Stanislaus,365,84,234,42,5,0,0,172,105,61,0,0,136,225,4
Sutter,364,102,240,17,5,0,0,175,90,59,0,0,95,268,1
Tehama,365,207,122,21,15,0,0,193,100,47,0,0,256,109,0
Trinity,328,201,81,4,19,9,14,1217,168,38,0,0,0,328,0
Tulare,365,49,182,93,38,2,1,961,154,81,0,0,173,187,5
Tuolumne,360,295,63,2,0,0,0,136,61,41,0,0,360,0,0
Ventura,365,157,198,10,0,0,0,122,80,53,0,0,214,140,11
Yolo,365,242,117,4,2,0,0,159,68,42,0,0,215,149,1
Adams,365,188,154,22,1,0,0,151,93,49,0,52,174,88,51
Alamosa,120,114,5,1,0,0,0,109,35,12,0,0,0,120,0
Arapahoe,365,220,108,34,3,0,0,161,101,46,0,0,352,13,0
Archuleta,365,269,96,0,0,0,0,93,64,45,0,0,345,0,20
Boulder,365,154,176,32,3,0,0,160,100,52,0,0,228,136,1
Chaffee,112,47,59,6,0,0,0,119,93,58,0,0,112,0,0
Clear Creek,357,206,127,22,2,0,0,154,93,49,0,0,357,0,0
Delta,365,294,69,2,0,0,0,141,59,43,0,0,319,39,7
Denver,365,128,202,31,4,0,0,166,100,55,0,107,142,116,0
Douglas,358,195,121,34,8,0,0,177,108,48,0,0,295,63,0
El Paso,365,224,113,28,0,0,0,140,93,47,0,0,333,32,0
Fremont,86,85,1,0,0,0,0,62,28,15,0,0,0,0,86
Garfield,365,198,156,10,1,0,0,158,87,49,0,0,357,8,0
Gilpin,363,250,94,18,1,0,0,151,84,46,0,0,363,0,0
Grand,21,13,7,1,0,0,0,119,71,48,0,0,21,0,0
Gunnison,365,262,102,1,0,0,0,101,71,46,0,0,365,0,0
Jackson,116,109,7,0,0,0,0,90,44,7,0,0,0,116,0
Jefferson,365,222,88,44,11,0,0,172,115,47,0,2,363,0,0
La Plata,364,239,121,4,0,0,0,140,71,47,1,0,325,38,0
Larimer,365,164,151,46,4,0,0,159,112,54,0,0,298,67,0
Mesa,365,247,116,2,0,0,0,139,65,46,0,0,271,94,0
Montezuma,365,280,83,2,0,0,0,115,64,44,0,0,364,1,0
Park,322,203,103,16,0,0,0,140,84,48,0,0,322,0,0
Pitkin,122,115,7,0,0,0,0,90,40,14,0,0,0,48,74
Prowers,361,345,14,1,0,0,1,584,39,19,0,0,0,0,361
Pueblo,220,203,16,1,0,0,0,138,48,23,0,0,0,83,137
Rio Blanco,365,212,148,4,1,0,0,156,77,48,0,0,251,114,0
Routt,354,347,7,0,0,0,0,68,31,15,0,0,0,0,354
San Juan,119,114,5,0,0,0,0,79,33,9,0,0,0,119,0
San Miguel,252,165,87,0,0,0,0,97,67,48,0,0,199,0,53
Weld,365,156,169,39,1,0,0,154,101,54,0,0,259,106,0
Fairfield,363,225,119,13,6,0,0,185,74,46,0,9,133,221,0
Hartford,365,247,115,3,0,0,0,136,63,42,0,12,127,226,0
Litchfield,364,300,61,3,0,0,0,142,58,38,1,0,249,114,0
Middlesex,207,171,25,10,1,0,0,151,80,39,0,0,207,0,0
New Haven,365,220,131,12,2,0,0,159,69,46,0,8,138,218,1
New London,363,277,79,7,0,0,0,129,60,39,0,0,135,228,0
Tolland,201,170,30,1,0,0,0,101,58,39,0,0,201,0,0
Windham,361,331,29,1,0,0,0,140,48,34,0,0,361,0,0
BAJA CALIFORNIA NORTE,365,14,285,41,25,0,0,187,134,69,0,0,0,365,0
SONORA,105,100,5,0,0,0,0,61,47,34,0,0,105,0,0
Kent,360,260,98,2,0,0,0,108,58,42,0,0,183,177,0
New Castle,365,195,166,4,0,0,0,144,67,48,0,0,137,228,0
Sussex,365,277,88,0,0,0,0,100,57,40,0,0,232,133,0
District of Columbia,365,172,185,7,1,0,0,153,71,51,0,22,108,235,0
Alachua,364,308,56,0,0,0,0,84,52,39,0,0,129,235,0
Baker,365,275,90,0,0,0,0,87,55,42,0,0,101,264,0
Bay,365,228,137,0,0,0,0,78,57,46,0,0,65,300,0
Brevard,365,255,110,0,0,0,0,84,58,45,0,0,121,244,0
Broward,365,191,173,1,0,0,0,103,61,49,0,5,68,292,0
Citrus,360,236,124,0,0,0,0,83,56,44,0,0,0,360,0
Collier,363,278,85,0,0,0,0,81,55,42,0,0,101,262,0
Columbia,364,236,128,0,0,0,0,77,56,44,0,0,85,279,0
Duval,365,140,225,0,0,0,0,94,62,52,0,0,43,322,0
Escambia,365,200,165,0,0,0,0,75,60,49,0,0,80,285,0
Flagler,353,344,9,0,0,0,0,67,44,33,0,0,353,0,0
Hamilton,336,207,129,0,0,0,0,69,57,46,0,0,0,336,0
Highlands,358,344,14,0,0,0,0,93,46,33,0,0,358,0,0
Hillsborough,365,167,197,1,0,0,0,129,63,51,0,0,71,294,0
Holmes,362,206,156,0,0,0,0,74,58,48,0,0,41,321,0
Indian River,360,345,15,0,0,0,0,74,47,36,0,0,360,0,0
Lake,356,338,18,0,0,0,0,87,48,34,0,0,356,0,0
Lee,365,299,66,0,0,0,0,97,54,41,0,0,160,201,4
Leon,365,194,171,0,0,0,0,80,59,48,0,0,44,321,0
Liberty,364,358,6,0,0,0,0,61,44,32,0,0,364,0,0
Manatee,365,355,10,0,0,0,0,93,45,32,0,0,365,0,0
Marion,365,257,107,1,0,0,0,101,57,42,0,0,144,221,0
Martin,365,251,114,0,0,0,0,88,57,44,0,0,73,292,0
Miami-Dade,365,230,133,2,0,0,0,135,61,46,0,7,67,291,0
Okaloosa,365,359,6,0,0,0,0,61,44,33,0,0,357,0,8
Orange,365,354,11,0,0,0,0,87,45,33,0,1,364,0,0
Osceola,355,339,16,0,0,0,0,93,46,33,0,0,355,0,0
Palm Beach,365,263,102,0,0,0,0,83,56,43,0,0,122,243,0
Pasco,365,346,19,0,0,0,0,87,47,35,0,0,365,0,0
Pinellas,365,222,143,0,0,0,0,95,59,47,0,0,104,261,0
Polk,365,232,133,0,0,0,0,84,58,45,0,0,94,271,0
Putnam,340,340,0,0,0,0,0,46,28,16,0,0,0,0,340
Santa Rosa,364,254,110,0,0,0,0,79,56,44,0,0,91,273,0
Sarasota,365,241,124,0,0,0,0,90,58,45,0,0,90,275,0
Seminole,365,273,92,0,0,0,0,97,55,42,0,0,135,230,0
St. Lucie,363,353,10,0,0,0,0,74,45,33,0,0,363,0,0
Volusia,363,223,140,0,0,0,0,77,58,47,0,0,98,265,0
Wakulla,365,284,81,0,0,0,0,81,55,41,2,0,97,266,0
Bibb,365,198,165,2,0,0,0,131,66,48,0,0,47,318,0
Charlton,121,118,3,0,0,0,0,56,40,25,0,0,0,121,0
Chatham,363,176,186,1,0,0,0,103,63,51,0,0,31,332,0
Chattooga,245,238,7,0,0,0,0,80,45,33,0,0,245,0,0
Clarke,365,195,169,1,0,0,0,107,65,49,0,0,61,304,0
Clayton,121,69,52,0,0,0,0,74,62,44,0,0,0,121,0
Cobb,285,218,67,0,0,0,0,80,57,41,0,0,188,97,0
Coffee,116,91,25,0,0,0,0,69,53,35,0,0,0,116,0
Columbia,245,239,6,0,0,0,0,67,46,33,0,0,245,0,0
Dawson,245,230,15,0,0,0,0,87,47,36,0,0,245,0,0
DeKalb,365,190,173,2,0,0,0,119,66,49,0,18,59,288,0
Dougherty,352,166,182,4,0,0,0,133,69,51,0,0,0,352,0
Douglas,244,215,27,2,0,0,0,101,58,38,0,0,244,0,0
Floyd,354,234,118,2,0,0,0,141,62,38,0,0,0,354,0
Fulton,365,147,214,4,0,0,0,150,71,53,0,3,44,318,0
Glynn,322,267,55,0,0,0,0,80,54,38,0,0,185,137,0
Gwinnett,324,173,149,2,0,0,0,108,67,49,0,0,71,253,0
Hall,365,209,156,0,0,0,0,83,62,46,0,0,0,365,0
Henry,360,259,100,1,0,0,0,112,63,39,0,0,140,220,0
Houston,359,182,173,4,0,0,0,111,65,49,0,0,0,359,0
Lowndes,358,213,145,0,0,0,0,86,60,46,0,0,0,358,0
Murray,276,240,36,0,0,0,0,87,52,38,0,0,223,53,0
Muscogee,353,233,118,1,1,0,0,155,63,43,0,0,87,266,0
Pike,352,326,26,0,0,0,0,80,49,36,0,0,352,0,0
Richmond,364,174,183,7,0,0,0,145,70,51,0,0,76,287,1
Rockdale,243,216,27,0,0,0,0,93,54,39,0,0,243,0,0
Sumter,245,228,17,0,0,0,0,74,49,35,0,0,245,0,0
Walker,233,93,139,1,0,0,0,110,68,53,0,0,0,233,0
Washington,365,178,184,3,0,0,0,111,69,51,0,0,0,365,0
Hawaii,365,336,29,0,0,0,0,65,48,27,0,0,0,365,0
Honolulu,365,364,1,0,0,0,0,58,39,28,1,2,267,88,7
Kauai,364,364,0,0,0,0,0,47,29,17,0,35,0,329,0
Maui,363,361,2,0,0,0,0,63,31,21,0,0,0,363,0
Ada,365,223,124,15,3,0,0,173,79,46,0,7,207,150,1
Bannock,365,245,112,7,1,0,0,155,76,44,0,0,96,195,74
Benewah,364,182,168,7,7,0,0,197,74,51,0,0,0,364,0
Blaine,350,288,52,10,0,0,0,144,66,23,0,0,0,350,0
Boise,365,186,167,10,2,0,0,161,72,49,0,0,0,365,0
Bonner,364,260,94,4,4,2,0,203,63,37,0,0,0,319,45
Bonneville,356,275,72,9,0,0,0,144,67,31,0,0,0,356,0
Butte,363,289,71,3,0,0,0,128,67,42,0,0,350,13,0
Canyon,365,209,147,5,4,0,0,172,71,46,0,0,0,347,18
Custer,110,93,17,0,0,0,0,99,57,8,0,0,0,110,0
Franklin,365,285,74,6,0,0,0,119,66,28,0,0,0,365,0
Idaho,365,237,112,9,7,0,0,188,77,42,0,0,186,179,0
Kootenai,357,268,81,3,5,0,0,195,60,31,0,0,0,357,0
Latah,360,309,41,5,5,0,0,195,57,20,0,0,0,360,0
Lemhi,365,188,157,16,4,0,0,172,83,47,0,0,0,365,0
Nez Perce,365,251,96,15,2,1,0,204,77,34,0,0,0,365,0
Shoshone,363,186,162,9,6,0,0,179,75,49,0,0,0,362,1
Twin Falls,361,298,56,7,0,0,0,144,61,28,0,0,0,361,0
Valley,351,217,125,7,2,0,0,162,72,41,0,0,0,351,0
Adams,242,219,23,0,0,0,0,93,50,40,0,0,242,0,0
Champaign,365,236,129,0,0,0,0,99,63,44,0,0,143,222,0
Clark,363,344,19,0,0,0,0,84,46,34,0,0,363,0,0
Cook,365,87,257,20,1,0,0,156,89,59,0,7,78,255,25
DuPage,365,179,184,2,0,0,0,105,69,51,0,0,100,265,0
Effingham,237,226,11,0,0,0,0,77,46,37,0,0,237,0,0
Hamilton,364,207,155,2,0,0,0,115,63,48,0,0,83,281,0
Jersey,360,225,133,2,0,0,0,112,61,45,0,0,120,240,0
Jo Daviess,362,336,26,0,0,0,0,97,47,36,0,0,362,0,0
Kane,285,188,96,1,0,0,0,112,67,44,0,0,189,96,0
Lake,244,180,55,9,0,0,0,136,77,42,0,0,244,0,0
Macon,361,179,179,3,0,0,0,112,67,51,0,0,92,269,0
Macoupin,358,339,19,0,0,0,0,93,48,31,0,131,227,0,0
Madison,365,82,277,6,0,0,0,143,74,57,0,0,65,300,0
McHenry,363,187,174,2,0,0,0,105,68,49,0,0,115,248,0
McLean,365,191,173,1,0,0,0,107,63,48,0,0,89,276,0
Peoria,361,181,179,1,0,0,0,101,65,50,0,0,92,269,0
Randolph,355,223,131,1,0,0,0,122,61,45,0,0,119,236,0
Rock Island,361,191,167,3,0,0,0,112,66,49,0,0,95,266,0
Saint Clair,365,141,221,2,1,0,0,185,68,53,0,2,63,300,0
Sangamon,362,233,129,0,0,0,0,98,62,43,0,0,100,262,0
Will,365,157,206,2,0,0,0,105,67,52,0,0,83,282,0
Winnebago,360,190,170,0,0,0,0,100,68,49,0,0,114,246,0
Allen,365,257,108,0,0,0,0,100,63,40,0,0,226,139,0
Bartholomew,364,252,112,0,0,0,0,93,61,43,0,0,163,201,0
Boone,365,337,27,1,0,0,0,101,48,33,0,0,365,0,0
Brown,361,341,20,0,0,0,0,84,46,33,0,0,361,0,0
Carroll,365,338,26,1,0,0,0,105,48,34,0,0,365,0,0
Clark,365,160,205,0,0,0,0,96,71,52,0,0,59,306,0
Delaware,362,299,63,0,0,0,0,97,57,37,0,0,293,69,0
Dubois,125,77,48,0,0,0,0,94,64,43,0,0,0,119,6
Elkhart,365,214,151,0,0,0,0,87,62,45,0,0,139,226,0
Floyd,363,340,23,0,0,0,0,100,48,34,0,0,363,0,0
Greene,356,288,68,0,0,0,0,100,57,38,0,0,287,69,0
Hamilton,365,232,133,0,0,0,0,100,66,44,0,0,155,210,0
Hendricks,365,347,18,0,0,0,0,80,46,33,0,0,365,0,0
Henry,117,78,39,0,0,0,0,82,62,38,0,0,0,117,0
Howard,361,227,132,2,0,0,0,105,62,44,0,0,164,197,0
Knox,360,320,38,2,0,0,0,108,51,36,0,0,360,0,0
LaPorte,365,282,78,5,0,0,0,143,64,37,0,0,309,56,0
Lake,365,134,225,5,1,0,0,175,72,54,0,2,53,308,2
Madison,364,199,165,0,0,0,0,97,67,48,0,0,124,240,0
Marion,365,81,278,6,0,0,0,114,81,58,0,2,31,332,0
Monroe,352,223,129,0,0,0,0,95,61,43,0,0,0,352,0
Perry,363,334,29,0,0,0,0,97,50,36,0,0,363,0,0
Porter,365,204,154,7,0,0,0,136,68,47,0,0,149,205,11
Posey,360,344,16,0,0,0,0,77,45,32,0,0,360,0,0
Shelby,365,345,20,0,0,0,0,100,46,33,0,0,365,0,0
Spencer,120,78,42,0,0,0,0,89,62,42,0,0,0,120,0
St. Joseph,365,169,195,1,0,0,0,105,71,52,0,0,96,269,0
Tippecanoe,349,213,136,0,0,0,0,97,62,44,0,0,0,349,0
Vanderburgh,365,176,188,1,0,0,0,109,68,51,0,0,76,289,0
Vigo,365,172,193,0,0,0,0,99,67,51,0,0,100,265,0
Wabash,362,327,34,1,0,0,0,101,50,35,0,0,362,0,0
Warrick,365,337,27,1,0,0,0,105,48,35,0,0,365,0,0
Whitley,361,203,158,0,0,0,0,96,64,47,0,0,0,361,0
Black Hawk,365,211,154,0,0,0,0,96,63,47,0,0,0,365,0
Bremer,244,223,21,0,0,0,0,90,49,40,0,0,244,0,0
Cerro Gordo,120,118,2,0,0,0,0,56,31,19,0,0,0,0,120
Clinton,365,134,229,2,0,0,0,112,70,55,0,0,62,303,0
Harrison,243,216,27,0,0,0,0,87,54,39,0,0,243,0,0
Johnson,364,172,190,2,0,0,0,121,67,52,0,0,0,364,0
Lee,101,63,38,0,0,0,0,73,63,42,0,0,0,101,0
Linn,365,160,201,4,0,0,0,123,69,52,0,0,75,290,0
Montgomery,351,250,100,1,0,0,0,112,58,42,0,0,109,242,0
Muscatine,365,211,154,0,0,0,0,90,63,45,0,0,0,363,2
Palo Alto,362,250,108,2,2,0,0,167,64,43,0,0,136,226,0
Polk,365,227,137,1,0,0,0,110,64,45,0,7,115,243,0
Pottawattamie,124,83,40,1,0,0,0,117,62,44,0,0,0,123,1
Scott,365,145,219,1,0,0,0,102,70,53,0,0,73,241,51
Van Buren,362,223,139,0,0,0,0,94,60,44,0,0,88,274,0
Woodbury,115,79,35,0,1,0,0,168,63,42,0,0,0,115,0
Chase,120,102,18,0,0,0,0,99,52,27,0,0,0,120,0
Ford,358,353,5,0,0,0,0,80,32,17,0,0,0,0,358
Johnson,364,207,153,4,0,0,0,138,65,46,0,0,117,247,0
Leavenworth,348,330,16,2,0,0,0,126,47,34,0,0,348,0,0
Neosho,362,171,189,2,0,0,0,145,66,51,0,0,78,277,7
Sedgwick,365,224,136,5,0,0,0,141,66,46,0,6,188,163,8
Shawnee,365,189,173,2,1,0,0,151,65,49,0,0,86,279,0
Sherman,320,308,11,0,0,1,0,221,38,17,0,0,0,0,320
Sumner,365,167,194,4,0,0,0,147,68,52,0,0,94,266,5
Trego,362,248,108,5,0,0,1,318,66,43,0,2,235,117,8
Wyandotte,365,154,204,7,0,0,0,145,69,53,0,0,78,287,0
Bell,364,164,198,2,0,0,0,112,68,52,0,0,47,317,0
Boone,244,225,19,0,0,0,0,90,49,39,0,0,244,0,0
Boyd,360,231,128,1,0,0,0,102,61,44,0,8,70,282,0
Bullitt,237,212,24,1,0,0,0,143,51,37,0,0,237,0,0
Campbell,362,230,131,1,0,0,0,101,64,44,0,2,94,266,0
Carter,279,252,27,0,0,0,0,86,50,35,0,0,200,77,2
Christian,365,190,175,0,0,0,0,99,67,49,0,0,66,299,0
Daviess,363,200,163,0,0,0,0,99,68,48,0,0,88,275,0
Edmonson,364,327,37,0,0,0,0,74,51,36,3,0,326,35,0
Fayette,363,214,148,1,0,0,0,108,66,47,0,16,66,280,1
Greenup,231,227,4,0,0,0,0,54,46,34,0,0,231,0,0
Hancock,241,220,21,0,0,0,0,90,49,38,0,0,241,0,0
Hardin,364,238,125,1,0,0,0,101,62,43,0,0,117,247,0
Jefferson,365,138,221,6,0,0,0,126,74,54,0,0,68,297,0
Jessamine,227,211,15,1,0,0,0,101,49,38,0,0,227,0,0
Livingston,243,225,18,0,0,0,0,93,48,39,0,0,243,0,0
McCracken,363,221,140,2,0,0,0,109,64,44,0,21,93,247,2
Morgan,352,338,14,0,0,0,0,71,47,35,0,0,352,0,0
Oldham,244,216,27,1,0,0,0,105,54,39,0,0,244,0,0
Perry,365,247,118,0,0,0,0,93,60,44,0,0,71,294,0
Pike,365,273,91,0,1,0,0,164,57,41,0,0,92,273,0
Pulaski,361,229,131,1,0,0,0,101,62,45,0,0,74,287,0
Simpson,243,222,21,0,0,0,0,90,50,37,0,0,243,0,0
Trigg,345,330,15,0,0,0,0,74,48,35,0,0,345,0,0
Warren,363,218,143,2,0,0,0,117,65,45,0,0,78,285,0
Washington,362,342,20,0,0,0,0,87,47,36,0,0,362,0,0
Ascension,356,338,16,1,1,0,0,159,45,31,0,10,346,0,0
Bossier,365,172,193,0,0,0,0,88,64,51,0,0,61,297,7
Caddo,362,289,73,0,0,0,0,93,56,37,0,0,268,94,0
Calcasieu,365,171,193,0,1,0,0,156,65,51,0,2,78,285,0
East Baton Rouge,365,217,145,2,1,0,0,159,61,47,0,1,85,279,0
Iberville,365,299,63,3,0,0,0,129,58,39,0,0,307,58,0
Jefferson,355,277,76,2,0,0,0,105,55,40,0,1,163,191,0
Lafayette,365,243,122,0,0,0,0,87,60,42,0,0,145,219,1
Lafourche,347,204,143,0,0,0,0,84,60,45,0,0,112,235,0
Livingston,348,186,161,1,0,0,0,133,62,48,0,6,83,259,0
Orleans,357,308,49,0,0,0,0,69,53,33,2,57,0,296,2
Ouachita,349,318,31,0,0,0,0,87,50,35,0,0,277,72,0
Pointe Coupee,365,353,12,0,0,0,0,100,44,32,0,0,365,0,0
Rapides,122,96,26,0,0,0,0,66,55,38,0,0,0,122,0
St. Bernard,359,206,153,0,0,0,0,80,61,47,0,0,117,242,0
St. James,330,326,4,0,0,0,0,58,41,28,0,0,330,0,0
St. John the Baptist,336,327,8,1,0,0,0,108,45,31,0,0,336,0,0
St. Martin,360,347,13,0,0,0,0,87,47,34,0,0,360,0,0
St. Tammany,352,288,64,0,0,0,0,71,54,37,0,0,152,200,0
Tangipahoa,110,81,29,0,0,0,0,65,58,39,0,0,0,110,0
Terrebonne,110,89,21,0,0,0,0,64,56,34,0,0,0,110,0
West Baton Rouge,365,220,142,3,0,0,0,150,59,46,0,1,92,272,0
Androscoggin,356,303,53,0,0,0,0,95,53,36,0,0,113,239,4
Aroostook,365,305,58,1,1,0,0,182,54,35,0,0,198,158,9
Cumberland,365,319,43,3,0,0,0,129,54,36,0,5,260,97,3
Hancock,365,324,38,3,0,0,0,133,52,36,1,0,332,32,0
Kennebec,244,226,17,1,0,0,0,125,47,33,0,0,205,37,2
Knox,211,192,17,2,0,0,0,119,50,35,0,0,211,0,0
Oxford,360,308,51,1,0,0,0,113,52,35,0,0,170,190,0
Penobscot,362,326,36,0,0,0,0,100,50,33,0,0,194,166,2
Washington,360,348,12,0,0,0,0,90,44,33,0,0,344,16,0
York,240,217,20,3,0,0,0,129,50,37,0,0,240,0,0
Anne Arundel,262,222,39,1,0,0,0,101,64,38,0,0,240,0,22
Baltimore,365,207,148,10,0,0,0,140,71,47,0,10,178,177,0
Baltimore (City),364,243,121,0,0,0,0,93,61,43,0,35,99,230,0
Calvert,223,205,17,1,0,0,0,105,49,39,0,0,223,0,0
Carroll,243,208,34,1,0,0,0,112,54,41,0,0,243,0,0
Cecil,358,235,119,4,0,0,0,118,65,44,0,0,158,200,0
Charles,242,215,26,1,0,0,0,105,51,38,0,0,242,0,0
Dorchester,365,287,77,1,0,0,0,105,58,41,0,0,254,111,0
Frederick,244,207,36,1,0,0,0,126,58,41,0,0,244,0,0
Garrett,365,312,53,0,0,0,0,92,54,39,0,0,266,99,0
Harford,357,219,129,9,0,0,0,122,71,46,0,0,174,183,0
Howard,365,284,81,0,0,0,0,83,55,36,0,109,0,256,0
Kent,357,284,72,1,0,0,0,108,56,40,0,0,208,149,0
